id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
SRR7281064_rgi_card_k119_3342_4_#_1839_#_2186_#_1_#_ID=1690_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.500	170	11	348	0	100.00%	100%
SRR7716239_rgi_card_k141_3177_2_#_414_#_761_#_1_#_ID=1273_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.500	170	11	348	0	100.00%	100%
SRR7716241_rgi_card_k141_4755_5_#_2641_#_2988_#_1_#_ID=2042_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.500	170	11	348	0	100.00%	100%
SRR7217648_rgi_card_k141_9557_4_#_2737_#_3069_#_-1_#_ID=3221_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.523	171	1	333	1	100	100%
SRR9865691_rgi_card_k141_979_2_#_813_#_1145_#_-1_#_ID=204_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.646	172	1	333	1	100	100%
SRR4408122_rgi_card_k119_1320_1_#_1_#_330_#_1_#_ID=628_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.658	173	1	330	1	100	100%
SRR7716249_rgi_card_k141_20786_2_#_744_#_1052_#_1_#_ID=7446_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.320	174	1	309	1	100	100%
SRR7217804_rgi_card_k141_32796_3_#_1468_#_1761_#_-1_#_ID=11038_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.571	175	1	294	1	100	100%
SRR4408072_rgi_card_k119_7735_20_#_14845_#_15135_#_1_#_ID=1572_20;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.478	176	2	291	1	100	100%
SRR4408073_rgi_card_k119_2539_12_#_9773_#_10063_#_-1_#_ID=947_12;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.471	176	2	291	0	100.00%	100%
SRR4408188_rgi_card_k119_7927_3_#_1184_#_1459_#_1_#_ID=3130_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.525	177	1	276	1	100	100%
SRR7217702_rgi_card_k141_2181_1_#_1_#_264_#_1_#_ID=930_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.583	178	1	264	1	100	100%
SRR7716239_rgi_card_k141_3177_1_#_2_#_250_#_1_#_ID=1273_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.534	179	1	249	1	100	100%
SRR7217585_rgi_card_k141_7322_7_#_5022_#_5267_#_-1_#_ID=2627_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.561	180	2	246	1	100	100%
SRR7716242_rgi_card_k141_947_19_#_14764_#_15009_#_-1_#_ID=353_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.561	180	2	246	0	100.00%	100%
SRR7217810_rgi_card_k141_8801_2_#_840_#_1082_#_-1_#_ID=2619_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.510	181	1	243	1	100	100%
SRR13622669_rgi_card_k141_8103_7_#_2058_#_2285_#_-1_#_ID=2607_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.469	182	2	228	1	100	100%
SRR4305471_rgi_card_k119_8780_3_#_2539_#_2766_#_1_#_ID=2188_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.469	182	2	228	0	100.00%	100%
SRR7217512_rgi_card_k141_3363_1_#_2_#_226_#_-1_#_ID=1555_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.471	183	1	225	1	100	100%
SRR8942345_rgi_card_k119_65315_7_#_3573_#_3788_#_-1_#_ID=17662_7;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.403	184	1	216	1	100	100%
SRR4305460_rgi_card_k119_2514_3_#_979_#_1188_#_-1_#_ID=769_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.586	185	1	210	1	100	100%
SRR7217535_rgi_card_k141_2102_1_#_2_#_199_#_-1_#_ID=754_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.455	186	1	198	1	100	100%
SRR4305420_rgi_card_k119_11976_1_#_1_#_195_#_1_#_ID=3568_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.472	187	1	195	1	100	100%
SRR7280842_rgi_card_k119_2872_2_#_833_#_1015_#_-1_#_ID=1255_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.344	188	1	183	1	100	100%
SRR4305477_rgi_card_k119_858_1_#_3_#_176_#_1_#_ID=191_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.356	189	1	174	1	100	100%
SRR4305384_rgi_card_k119_912_2_#_1398_#_1553_#_1_#_ID=337_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.442	190	1	156	1	100	100%
SRR7217512_rgi_card_k141_7647_3_#_3330_#_3482_#_1_#_ID=3543_3;partial=01;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.340	191	1	153	1	100	100%
SRR7217811_rgi_card_k141_4845_1_#_3_#_134_#_-1_#_ID=2077_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.424	192	1	132	1	100	100%
SRR7280842_rgi_card_k119_10572_1_#_3_#_134_#_-1_#_ID=4491_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.348	193	1	132	1	100	100%
SRR13622641_rgi_card_k141_610_1_#_2_#_121_#_1_#_ID=217_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.550	194	1	120	1	100	100%
SRR4408055_rgi_card_k119_8817_1_#_1_#_117_#_-1_#_ID=3148_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.427	195	1	117	1	100	100%
SRR7217604_rgi_card_k141_14560_4_#_3074_#_3190_#_-1_#_ID=5166_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.581	196	2	117	1	100	100%
SRR9865515_rgi_card_k141_31185_5_#_3288_#_3404_#_-1_#_ID=11059_5;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.581	196	2	117	0	100.00%	100%
SRR7716239_rgi_card_k141_3263_6_#_7032_#_7148_#_1_#_ID=1308_6;partial=01;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.573	197	1	117	1	100	100%
SRR7217845_rgi_card_k141_9794_1_#_3_#_107_#_-1_#_ID=2927_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.429	198	1	105	1	100	100%
SRR4408207_rgi_card_k119_3535_7_#_4050_#_4151_#_-1_#_ID=968_7;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.392	199	1	102	1	100	100%
SRR4305351_rgi_card_k119_964_2_#_1704_#_1799_#_1_#_ID=386_2;partial=01;start_type=ATG;rbs_motif=AATAA;rbs_spacer=8bp;gc_cont=0.552	200	1	96	1	100	100%
SRR7280806_rgi_card_k119_4146_6_#_4952_#_5047_#_-1_#_ID=1300_6;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.458	201	1	96	1	100	100%
SRR4408089_rgi_card_k119_4075_1_#_1_#_81_#_1_#_ID=1543_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.580	202	1	81	1	100	100%
SRR7280800_rgi_card_k119_11231_1_#_1_#_75_#_-1_#_ID=2599_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.440	203	1	75	1	100	100%
